element_type	osmid	building	newarea	peopleInDaHouse	allPeople	total	average	population
relation	7185875	house	183.4929644567424	47.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185876	house	161.6114931040697	41.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185877	house	192.10729571234674	49.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185878	house	151.44343165110888	39.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185879	house	201.58092169771123	51.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185880	house	199.54618547734765	51.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185881	house	212.65963936095528	54.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185882	house	230.67080896918304	59.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185883	house	315.64541434316385	80.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185884	house	269.63903130800566	69.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185885	house	266.8784712728084	68.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185886	house	336.3264230739812	86.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185887	house	223.91617987898022	57.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7185888	house	222.78156692564852	57.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197572	house	189.18752066321275	48.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197573	house	241.40446626193858	62.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197574	house	218.0773503052265	56.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197575	house	259.1271345709075	66.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197576	house	175.50583765001946	45.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197577	house	248.85538471814044	63.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197578	yes	163.58081299872086	42.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197579	house	224.82739789856558	57.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197580	house	244.23242200862035	62.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197581	house	165.29784235150572	42.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197582	house	179.3887932564998	46.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197583	house	269.4958070102713	69.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197584	house	145.87784038236606	37.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197585	house	293.479392717618	75.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197586	house	159.59839926803005	41.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197587	house	222.4287778099268	57.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197588	house	309.5734842595262	79.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197589	house	230.7247011396891	59.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197590	house	180.03355829324693	46.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197591	house	95.31969007047547	25.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197592	house	261.8902069560612	67.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197593	house	250.40605308469452	64.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197594	house	230.99685531798096	59.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197595	house	234.33552032079473	60.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197596	house	229.752534923573	59.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197597	house	234.5810372786433	60.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197598	house	202.0884236818412	52.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197599	house	249.08884166582595	63.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197600	house	267.88850105205273	68.0	220602.0	868177.8991569161	0.25287559175739827	219541
relation	7197601	house	304.3209857313207	77.0	220602.0	868177.8991569161	0.25287559175739827	219541
