element_type	osmid	building	newarea	peopleInDaHouse	allPeople	total	average	population
way	350993706	yes	339.9625227691524	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993707	yes	325.2512272988533	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993708	yes	346.10913665567875	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993709	yes	307.03675907449974	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993710	yes	305.84843374562956	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993711	yes	182.15259793760708	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993712	yes	170.9357013391087	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993713	yes	301.8568860245816	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993714	yes	317.9340700210679	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993715	yes	305.68289623612515	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993716	yes	312.40712923781007	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993717	yes	311.7436618152596	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993718	yes	324.0658039572599	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993719	yes	346.71666994831287	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993720	yes	312.56571443694185	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993721	yes	329.8564532654257	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993722	yes	331.0674328402357	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993723	yes	569.4013673996537	10.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993724	yes	169.75305422095897	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993725	yes	322.57055537469955	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993726	yes	313.5669634739801	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993727	yes	320.75157597533405	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993728	yes	335.7151484911045	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993729	yes	298.2994742869335	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993730	yes	319.9447556392599	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993731	yes	324.06696751801655	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993732	yes	310.705474708784	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993733	yes	176.2013459267488	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993734	yes	179.02288009803186	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993735	yes	334.77668966679704	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993736	yes	286.9882497451249	5.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993737	yes	306.9153001535966	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993738	yes	302.42381360729314	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993739	yes	320.8733633293195	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993740	yes	333.08466159381226	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993741	yes	336.51004922647417	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993742	yes	176.98173157685056	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993743	yes	302.2694838940918	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993744	yes	285.23920299915596	5.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993745	yes	314.62703784043697	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993746	yes	346.538745717317	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993747	yes	297.20185137102266	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993748	yes	186.98929386384145	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993749	yes	309.16521567905244	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993750	yes	322.19468237341766	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993751	yes	283.85467693852036	5.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993752	yes	327.85227475453553	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993753	yes	315.24405596131896	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993754	yes	295.7666875157842	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993755	yes	183.69560597781566	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993756	yes	310.55320673291845	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993757	yes	343.7521423482025	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993758	yes	294.4520713427805	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993759	yes	315.6844764964301	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993760	yes	319.6731151727716	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993761	yes	315.77108729206793	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993762	yes	322.07822643275813	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993763	yes	315.3500668467567	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993764	yes	312.0745938466627	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993765	yes	328.6415542093681	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993766	yes	323.6347352978822	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993767	yes	293.81803990603686	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993768	yes	329.0611667156595	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993769	yes	308.9299219534505	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993770	yes	286.1191358597106	5.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993771	yes	354.50135743051703	7.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993772	yes	323.0684642674423	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993773	yes	338.49819168468696	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993774	yes	339.98085241585295	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993775	yes	301.66255028964787	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993776	yes	323.9490845993204	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993777	yes	335.18057118958205	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993778	yes	336.1015290939602	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993779	yes	307.90000140069355	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993780	yes	299.28750003688475	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993781	yes	176.6653280792424	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993782	yes	165.4143200996134	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993783	yes	173.23052568850136	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993784	yes	337.55333153092533	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993785	yes	299.84601100981956	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993786	yes	316.8472589199498	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993788	yes	305.6499432493604	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993789	yes	326.0954072237056	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993790	yes	171.18194531531037	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993791	yes	347.1328734783074	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993792	yes	302.3837831811901	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993793	yes	337.27219287507216	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993794	yes	185.71546873336263	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993795	yes	327.28471068339945	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993796	yes	313.3018721175248	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993797	yes	316.58524754159254	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993798	yes	322.6096737993025	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993799	yes	299.6154556454495	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993800	yes	306.04952400863317	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993801	yes	327.0873889155282	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993802	yes	292.1568120736223	5.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993803	yes	313.5619861224921	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993804	yes	300.64237060055086	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993805	yes	297.86201713230247	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350993806	yes	322.5168990382288	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994570	yes	192.54942396562973	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994571	yes	315.72427693413977	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994572	yes	315.4649315406432	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994573	yes	315.745630548254	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994574	yes	315.53086783214394	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994575	yes	192.54168057514823	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994576	yes	315.7104388544917	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994577	yes	315.52406469398693	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994578	yes	192.25972202542698	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994579	yes	315.6318448321837	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994580	yes	315.52527806721025	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994581	yes	192.61814622808419	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994582	yes	185.0009774848129	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994583	yes	192.47288422406535	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994584	yes	315.65311939996525	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994585	yes	192.55601801095736	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994586	yes	315.5729359362108	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994587	yes	192.52609242685065	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994588	yes	315.5479405033976	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994589	yes	162.6396505423155	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994590	yes	192.5148994522209	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994591	yes	315.58185446324717	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994592	yes	315.6880068964097	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994593	yes	162.70762923843097	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994594	yes	315.68524882866654	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994595	yes	192.53780268107997	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994596	yes	315.58793194875864	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994597	yes	315.5458308257643	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994598	yes	192.64083405376027	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994599	yes	315.5825686603057	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994600	yes	315.6875119841769	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994601	yes	315.44350047151124	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994602	yes	315.4941652941018	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994603	yes	315.61247651313874	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994604	yes	162.64494029376004	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994605	yes	192.52634527867596	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994606	yes	162.6066010520732	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994607	yes	192.5346856315891	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994608	yes	195.2935978639099	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994609	yes	195.15125304226765	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994610	yes	195.2542441386106	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994611	yes	195.17496373400994	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994612	yes	195.2784341108462	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994613	yes	195.3091880894174	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994614	yes	195.2360227861376	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994615	yes	195.3176573957566	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994616	yes	195.26388727112197	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994617	yes	195.27811371346593	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994618	yes	195.21308335981192	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994619	yes	195.2315022789352	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994620	yes	139.1539160895114	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994621	yes	139.04843236691832	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994622	yes	195.31701458123163	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994623	yes	195.23512063002275	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994624	yes	139.0993027091305	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994625	yes	195.2791569874115	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994626	yes	139.1009716373561	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994627	yes	139.08297825078938	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994628	yes	195.31244914369324	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994629	yes	195.1725670598504	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994630	yes	139.13035913335204	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994631	yes	195.2763839162395	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994632	yes	195.20713691110947	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994633	yes	139.12156144228962	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994634	yes	139.09766854241792	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994635	yes	195.3376925131126	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994636	yes	195.3407239834972	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994637	yes	195.18589807817966	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994638	yes	195.19764919995754	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994639	yes	195.3109974679141	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994640	yes	195.25738798234102	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994641	yes	195.27809837325174	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994642	yes	195.2621936457016	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994643	yes	195.41177253610826	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994644	yes	195.32121667840727	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994645	yes	195.20925752532256	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994646	yes	195.2016550571168	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994647	yes	195.3741894937275	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994648	yes	139.04771277370804	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994649	yes	195.21211948879537	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994650	yes	195.23611309464573	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994651	yes	139.05687869286783	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994653	yes	139.19504490239888	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994654	yes	139.14434569888937	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994655	yes	195.24503327070707	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994656	yes	195.2951472383565	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994657	yes	195.2156084508525	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994658	yes	195.2856382714694	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994659	yes	195.37025923934476	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994660	yes	195.19327940925635	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994661	yes	195.2640984482764	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994662	yes	139.1291640774519	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994663	yes	139.19510026975746	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994664	yes	195.1519136984496	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994665	yes	195.19007604904883	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994666	yes	139.13013699924113	3.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	350994667	yes	195.19682542536654	4.0	55417.0	3058661.425986871	0.017104541076533183	52317
way	351269491	yes	294.1292475017269	6.0	55417.0	3058661.425986871	0.017104541076533183	52317
